kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
5695524,K01897.01,Kepler-1774 b,2,1,0.938,59.7711433,148.96886,0.899,4.843,574.5,3.17,522.0,17.53,38.5,1.0,q1_q17_dr25_tce,6214.0,4.382,1.122,288.57443,40.988659,13.952
6205897,K01967.01,Kepler-1029 b,2,1,1.0,4.417692516,133.96139,0.971,2.323,279.2,1.57,790.0,92.16,35.1,1.0,q1_q17_dr25_tce,4766.0,4.645,0.664,292.13297,41.547539,14.31
7948784,K01968.01,Kepler-1778 b,2,1,1.0,10.08744556,135.13582,0.921,2.9884,568.1,3.15,942.0,186.14,39.9,1.0,q1_q17_dr25_tce,6310.0,4.417,1.095,287.36127,43.738781,15.079
9244756,K01969.01,Kepler-1779 b,2,1,1.0,16.34355902,145.04116,0.716,5.474,829.4,3.26,730.0,67.34,34.0,1.0,q1_q17_dr25_tce,5730.0,4.394,1.056,300.41751,45.605518,15.017
9650808,K01970.01,Kepler-344 b,2,1,1.0,21.96401646,133.03586,0.483,2.7509,693.4,2.57,643.0,40.41,26.9,1.0,q1_q17_dr25_tce,5774.0,4.447,0.958,292.49963,46.324409,15.378
9650808,K01970.02,Kepler-344 c,2,1,0.899,125.602323,215.4336,0.065,7.105,925.7,2.89,360.0,3.95,23.3,2.0,q1_q17_dr25_tce,5774.0,4.447,0.958,292.49963,46.324409,15.378
8950568,K02038.02,Kepler-85 c,2,1,1.0,12.51353325,139.42461,0.596,4.301,430.8,1.88,706.0,58.69,30.0,2.0,q1_q17_dr25_tce,5435.0,4.495,0.873,290.97342,45.290321,14.779
8950568,K02038.03,Kepler-85 d,2,1,0.889,17.9134215,135.52921,0.832,4.364,197.8,1.39,626.0,36.38,11.4,4.0,q1_q17_dr25_tce,5435.0,4.495,0.873,290.97342,45.290321,14.779
8950568,K02038.04,Kepler-85 e,2,1,0.998,25.2149143,152.6912,0.599,5.76,174.1,1.19,559.0,23.05,9.9,3.0,q1_q17_dr25_tce,5435.0,4.495,0.873,290.97342,45.290321,14.779
8804845,K02039.01,Kepler-1067 c,2,1,0.951,5.42586901,135.86589,0.1,2.5342,259.0,1.48,973.0,211.66,26.1,1.0,q1_q17_dr25_tce,5594.0,4.489,0.934,285.38742,45.049049,14.305
10480915,K02040.01,Kepler-1785 b,2,1,1.0,19.58561177,132.36472,0.964,1.755,532.9,3.09,666.0,46.51,27.1,1.0,q1_q17_dr25_tce,5618.0,4.401,0.996,295.79218,47.600101,14.18
11709244,K01832.01,Kepler-325 b,2,1,1.0,4.544436472,134.90159,0.731,1.8141,879.3,3.0,1017.0,253.48,42.5,1.0,q1_q17_dr25_tce,5445.0,4.458,0.937,289.83542,49.82563,15.009
11709244,K01832.02,Kepler-325 c,2,1,0.974,12.76220558,143.73026,0.955,2.0688,653.8,3.18,721.0,63.86,17.4,2.0,q1_q17_dr25_tce,5445.0,4.458,0.937,289.83542,49.82563,15.009
11709244,K01832.03,Kepler-325 d,2,1,0.999,38.7149617,134.0313,0.691,3.441,694.8,2.62,498.0,14.55,16.2,3.0,q1_q17_dr25_tce,5445.0,4.458,0.937,289.83542,49.82563,15.009
11853878,K01833.01,Kepler-968 b,2,1,1.0,3.69298623,132.73624,0.775,1.7744,763.3,1.74,745.0,72.66,33.9,1.0,q1_q17_dr25_tce,4402.0,4.682,0.572,285.60254,50.112041,14.265
5728139,K00206.01,Kepler-433 b,2,1,1.0,5.334082429,131.981761,0.045,6.2226,4676.5,13.08,1495.0,1180.64,653.4,1.0,q1_q17_dr25_tce,6332.0,4.016,1.905,297.59366,40.977268,14.463
7668663,K01898.01,Kepler-1005 b,2,1,1.0,6.4980147,136.00108,0.92,2.4384,190.9,1.87,1026.0,262.18,41.2,1.0,q1_q17_dr25_tce,5727.0,4.328,1.104,286.28601,43.320461,13.25
7047922,K01899.01,Kepler-1006 b,2,1,0.975,19.76169247,135.17794,0.924,3.9097,392.5,2.81,791.0,92.38,35.3,1.0,q1_q17_dr25_tce,6327.0,4.327,1.175,295.75412,42.537479,14.563
9353314,K01900.01,Kepler-1007 b,2,1,1.0,5.18498961,131.8814,0.021,2.1397,430.1,1.15,652.0,42.62,36.4,1.0,q1_q17_dr25_tce,4325.0,4.68,0.56,295.90656,45.80912,14.744
3629967,K01901.01,Kepler-1775 b,2,1,0.956,85.6542476,155.12346,0.012,6.866,476.0,3.56,522.0,17.51,36.6,1.0,q1_q17_dr25_tce,5818.0,4.065,1.647,286.40231,38.738541,13.34
9347009,K01971.01,Kepler-1030 b,2,1,1.0,19.32945602,133.26717,0.009,3.794,935.5,2.26,529.0,18.57,26.8,1.0,q1_q17_dr25_tce,5026.0,4.604,0.763,293.68192,45.817558,15.719
11253711,K01972.01,,1,1,0.991,17.79108667,149.25344,0.654,2.662,414.2,2.88,830.0,112.09,39.8,1.0,q1_q17_dr25_tce,5855.0,4.148,1.34,296.08975,48.955372,13.8
4917596,K01973.01,Kepler-1032 b,2,1,1.0,3.290114076,133.15709,0.203,1.5151,645.3,1.49,802.0,97.96,30.3,1.0,q1_q17_dr25_tce,4484.0,4.654,0.594,289.93085,40.097752,15.753
11046458,K00214.01,Kepler-424 b,2,1,1.0,3.311864148,131.7427761,0.905,1.4049,5976.5,9.06,1116.0,365.94,448.2,1.0,q1_q17_dr25_tce,5461.0,4.499,0.937,298.62488,48.57745,14.256
9111849,K02042.01,,1,1,0.994,63.0732241,191.2532,0.746,5.397,671.3,17.8,1077.0,317.78,30.0,1.0,q1_q17_dr25_tce,6234.0,3.209,6.354,298.75018,45.4664,13.089
7132798,K00220.01,Kepler-119 b,2,1,1.0,2.422084188,132.940079,0.058,2.5613,1871.8,3.55,1213.0,511.66,423.7,1.0,q1_q17_dr25_tce,5598.0,4.565,0.83,295.94641,42.65892,14.236
3448130,K02043.01,Kepler-1786 b,2,1,0.983,78.5461106,144.06871,0.044,8.689,658.7,3.55,501.0,14.85,35.6,1.0,q1_q17_dr25_tce,5808.0,4.172,1.397,292.5878,38.52203,14.087
9656252,K02044.01,Kepler-1068 b,2,1,1.0,16.92342126,145.81407,0.515,4.1864,1125.3,3.4,702.0,57.37,40.8,1.0,q1_q17_dr25_tce,5786.0,4.465,0.99,294.64816,46.392361,15.818
6026438,K02045.01,Kepler-354 b,2,1,1.0,5.47665801,135.70431,0.788,2.5482,648.0,2.01,741.0,71.0,32.1,1.0,q1_q17_dr25_tce,4650.0,4.589,0.706,285.75146,41.33564,15.549
9471268,K01835.01,Kepler-326 c,2,1,1.0,4.580346161,134.0754,0.384,2.097,308.3,1.38,889.0,147.56,49.8,2.0,q1_q17_dr25_tce,5103.0,4.558,0.789,294.32553,46.002251,13.693
9471268,K01835.02,Kepler-326 b,2,1,1.0,2.248288213,133.425805,0.004,2.0361,263.2,1.25,1127.0,380.75,59.7,1.0,q1_q17_dr25_tce,5103.0,4.558,0.789,294.32553,46.002251,13.693
9471268,K01835.03,Kepler-326 d,2,1,1.0,6.76690759,136.61633,0.648,1.7062,249.3,1.31,781.0,87.79,29.7,3.0,q1_q17_dr25_tce,5103.0,4.558,0.789,294.32553,46.002251,13.693
10657406,K01837.01,Kepler-969 b,2,1,1.0,34.1732156,137.78862,0.815,4.7679,635.0,2.37,465.0,11.09,38.9,1.0,q1_q17_dr25_tce,5201.0,4.573,0.834,288.3725,47.933559,13.733
5526527,K01838.01,Kepler-970 b,2,1,1.0,16.7364755,143.13606,0.9,2.151,1147.0,2.73,464.0,10.99,9.9,1.0,q1_q17_dr25_tce,4334.0,4.618,0.653,289.62524,40.708729,14.786
8766650,K01904.01,Kepler-1008 b,2,1,0.984,12.43929428,136.37952,0.663,3.176,254.3,1.3,627.0,36.57,24.9,1.0,q1_q17_dr25_tce,4987.0,4.531,0.773,296.54752,44.941929,13.395
10328393,K01905.01,Kepler-332 b,2,1,1.0,7.62635494,136.01585,0.237,2.4168,296.1,1.21,703.0,57.89,32.5,1.0,q1_q17_dr25_tce,4955.0,4.61,0.721,286.66296,47.4137,14.017
11773328,K01906.01,,1,1,1.0,8.710442022,134.614376,0.935,0.9425,1196.4,3.61,760.0,78.75,42.6,1.0,q1_q17_dr25_tce,5416.0,4.575,0.809,296.62347,49.979172,14.816
7094486,K01907.01,Kepler-1009 b,2,1,1.0,11.35010642,134.04612,0.035,2.2792,1221.0,1.75,403.0,6.25,38.3,1.0,q1_q17_dr25_tce,3597.0,4.734,0.514,282.85992,42.66576,15.278
7289577,K01974.01,Kepler-1780 b,2,1,1.0,109.4450597,197.9832,0.149,3.792,1269.6,3.04,340.0,3.14,30.1,1.0,q1_q17_dr25_tce,5403.0,4.5,0.868,294.08392,42.809589,14.937
8543100,K01975.01,Kepler-1033 b,2,1,0.998,7.56052209,134.47889,0.022,3.8573,659.8,2.4,914.0,164.9,34.6,1.0,q1_q17_dr25_tce,5895.0,4.503,0.94,283.84515,44.609089,15.986
2693736,K01976.01,Kepler-1034 b,2,1,1.0,12.12401737,134.955,0.029,3.3091,788.4,2.37,675.0,48.98,40.1,1.0,q1_q17_dr25_tce,5094.0,4.469,0.87,286.11536,37.966999,15.09
9412760,K01977.01,Kepler-345 c,2,1,1.0,9.38740646,137.38383,0.946,1.6165,384.6,1.69,575.0,25.83,22.3,1.0,q1_q17_dr25_tce,4500.0,4.656,0.646,295.22879,45.97102,14.028
9412760,K01977.02,Kepler-345 b,2,1,1.0,7.41556471,137.81512,0.434,1.973,150.4,0.79,622.0,35.37,11.8,2.0,q1_q17_dr25_tce,4500.0,4.656,0.646,295.22879,45.97102,14.028
6026438,K02045.02,Kepler-354 d,2,1,0.4,24.2101973,141.4698,0.45,4.046,458.0,1.5,451.0,9.8,14.1,2.0,q1_q17_dr25_tce,4650.0,4.589,0.706,285.75146,41.33564,15.549
10663396,K02046.01,Kepler-1069 b,2,1,1.0,23.8990075,151.39847,0.153,15.955,293.4,3.26,823.0,108.3,61.5,1.0,q1_q17_dr25_tce,5511.0,3.914,1.93,290.97934,47.988998,13.153
11457726,K02047.01,Kepler-1070 b,2,1,1.0,6.22161107,131.99094,0.838,3.4117,165.0,1.59,1101.0,348.15,29.0,1.0,q1_q17_dr25_tce,6277.0,4.417,1.097,293.19537,49.316502,13.977
8956206,K02048.01,Kepler-1071 b,2,1,1.0,6.17998508,132.72278,0.175,2.1094,750.5,2.12,814.0,104.06,29.0,1.0,q1_q17_dr25_tce,5149.0,4.551,0.791,293.05801,45.248821,15.801
9649706,K02049.01,Kepler-1072 b,2,1,1.0,1.569066598,133.04032,0.097,2.7803,147.2,1.68,1849.0,2763.39,48.7,1.0,q1_q17_dr25_tce,5821.0,4.172,1.395,292.04437,46.329029,13.93
5856571,K01839.01,Kepler-971 b,2,1,1.0,9.59068586,132.68264,0.359,3.452,544.6,3.93,1087.0,329.34,40.0,1.0,q1_q17_dr25_tce,5476.0,3.904,1.673,284.09457,41.182819,13.237
7765528,K01840.01,Kepler-972 b,2,1,1.0,7.03932913,133.85433,0.956,3.514,836.7,4.67,1060.0,298.33,48.6,1.0,q1_q17_dr25_tce,5846.0,4.278,1.24,295.8287,43.425491,14.915
11760231,K01841.01,Kepler-973 b,2,1,0.978,49.6075771,138.41517,0.764,2.9575,626.7,2.12,402.0,6.17,44.9,1.0,q1_q17_dr25_tce,5187.0,4.592,0.774,290.16525,49.923859,13.218
7779077,K01842.01,Kepler-1770 b,2,1,1.0,16.84183355,137.99443,0.688,2.6194,822.1,3.08,699.0,56.43,23.6,1.0,q1_q17_dr25_tce,5602.0,4.404,1.009,299.25031,43.410439,14.306
6046540,K00200.01,Kepler-74 b,2,1,0.998,7.340714946,134.3457036,0.568,2.9987,8510.5,14.31,1155.0,421.03,856.3,1.0,q1_q17_dr25_tce,6056.0,4.191,1.498,293.09253,41.355518,14.412
5706966,K01908.01,Kepler-333 b,2,1,1.0,12.55111099,137.26226,0.519,3.1293,494.1,1.34,480.0,12.56,33.2,1.0,q1_q17_dr25_tce,4213.0,4.669,0.598,292.28607,40.913589,14.731
3762468,K00208.01,Kepler-493 b,2,1,1.0,3.003879547,134.709874,0.338,3.2848,8538.0,10.96,1438.0,1011.87,80.8,1.0,q1_q17_dr25_tce,6311.0,4.398,1.172,295.30753,38.881641,14.996
5706966,K01908.02,Kepler-333 c,2,1,1.0,24.0884178,134.42178,0.376,3.952,387.2,1.16,386.0,5.26,21.0,2.0,q1_q17_dr25_tce,4213.0,4.669,0.598,292.28607,40.913589,14.731
10130039,K01909.01,Kepler-334 c,2,1,0.999,12.75800092,133.95888,0.011,4.1828,187.9,1.49,822.0,107.96,41.7,1.0,q1_q17_dr25_tce,5782.0,4.34,1.095,287.14066,47.115189,12.776
10130039,K01909.02,Kepler-334 b,2,1,1.0,5.47033376,131.49548,0.074,3.1441,112.0,1.15,1090.0,334.27,32.7,2.0,q1_q17_dr25_tce,5782.0,4.34,1.095,287.14066,47.115189,12.776
9518318,K01978.01,Kepler-346 b,2,1,1.0,6.51112385,131.70646,0.882,1.6919,695.1,3.09,1008.0,243.67,38.4,1.0,q1_q17_dr25_tce,6032.0,4.465,1.001,288.0119,46.117611,15.214
9518318,K01978.02,Kepler-346 c,2,1,1.0,23.85163321,147.61456,0.88,2.4453,833.7,3.37,654.0,43.19,28.6,2.0,q1_q17_dr25_tce,6032.0,4.465,1.001,288.0119,46.117611,15.214
7273277,K01979.01,Kepler-1035 b,2,1,0.998,2.714078374,133.71179,0.868,1.3115,143.5,1.38,1301.0,675.86,36.8,1.0,q1_q17_dr25_tce,5815.0,4.461,0.992,289.04221,42.882488,12.987
11769890,K01980.01,Kepler-1036 b,2,1,1.0,122.8799543,165.46356,0.872,7.835,717.7,2.7,326.0,2.66,41.9,1.0,q1_q17_dr25_tce,5413.0,4.51,0.861,295.18164,49.945782,13.8
6862721,K01982.01,Kepler-1781 b,2,1,1.0,4.88753111,132.70783,0.147,2.034,679.6,2.45,1003.0,239.11,17.4,1.0,q1_q17_dr25_tce,5568.0,4.499,0.957,291.71146,42.341499,15.768
12301181,K02059.01,Kepler-1076 b,2,1,0.994,6.14728341,134.87289,0.188,2.7645,119.7,0.79,770.0,83.18,26.8,1.0,q1_q17_dr25_tce,4997.0,4.598,0.746,287.59009,51.06057,12.906
9279354,K02060.01,Kepler-1788 b,2,1,1.0,2.800111267,132.04865,0.806,1.0237,706.7,2.13,956.0,197.81,33.5,1.0,q1_q17_dr25_tce,4786.0,4.579,0.704,291.22433,45.778091,15.229
6774880,K02062.01,Kepler-1077 b,2,1,1.0,34.3511339,134.19046,0.88,4.4408,599.4,2.75,576.0,26.1,28.8,1.0,q1_q17_dr25_tce,6091.0,4.487,0.967,291.03363,42.26786,14.998
3937519,K00221.01,Kepler-495 b,2,1,1.0,3.413036353,132.443054,0.046,2.61366,3868.7,6.62,1200.0,490.24,480.7,1.0,q1_q17_dr25_tce,5392.0,4.314,1.087,285.93069,39.098141,14.622
7449541,K02063.01,Kepler-1078 b,2,1,1.0,3.00725068,131.90484,0.897,4.4302,285.8,1.56,1122.0,373.99,30.0,1.0,q1_q17_dr25_tce,5667.0,4.587,0.781,293.20059,43.050041,15.62
5080636,K01843.01,Kepler-974 b,2,1,1.0,4.194496867,134.13511,0.863,1.7807,660.7,1.57,577.0,26.2,45.0,1.0,q1_q17_dr25_tce,3706.0,4.747,0.522,285.01309,40.220749,14.404
5080636,K01843.02,,1,1,0.974,6.35585682,137.49837,0.912,1.55,176.6,0.86,503.0,15.1,9.2,2.0,q1_q17_dr25_tce,3706.0,4.747,0.522,285.01309,40.220749,14.404
3338885,K01845.01,Kepler-975 b,2,1,1.0,1.970340203,131.948389,0.859,1.7901,403.2,3.97,1599.0,1540.07,56.3,1.0,q1_q17_dr25_tce,4883.0,3.972,1.667,290.54855,38.495281,14.438
3338885,K01845.02,Kepler-975 c,2,1,1.0,5.05821338,135.702454,1.004,1.132,748.3,10.69,1168.0,439.8,43.2,2.0,q1_q17_dr25_tce,4883.0,3.972,1.667,290.54855,38.495281,14.438
6776401,K01847.01,Kepler-977 b,2,1,1.0,26.85323647,143.31303,0.01,4.4557,965.8,2.65,544.0,20.77,53.3,1.0,q1_q17_dr25_tce,5329.0,4.455,0.869,291.5162,42.248192,14.812
10130039,K01909.03,Kepler-334 d,2,1,0.987,25.0985083,145.56829,0.814,2.7727,167.6,1.59,656.0,43.84,21.3,3.0,q1_q17_dr25_tce,5782.0,4.34,1.095,287.14066,47.115189,12.776
8226050,K01910.01,Kepler-1010 b,2,1,0.995,34.2685741,147.05143,0.677,4.8251,699.3,2.44,477.0,12.2,38.2,1.0,q1_q17_dr25_tce,5083.0,4.468,0.872,289.19263,44.149319,14.685
9965957,K01911.01,Kepler-1011 b,2,1,1.0,5.75321539,136.75617,0.921,1.7948,733.8,3.14,920.0,169.44,31.8,1.0,q1_q17_dr25_tce,5445.0,4.51,0.929,297.40155,46.824001,15.196
9704384,K01913.01,Kepler-1012 b,2,1,1.0,5.50860699,132.2983,0.879,3.0788,203.9,1.49,934.0,179.62,38.2,1.0,q1_q17_dr25_tce,5448.0,4.489,0.883,289.29626,46.457951,13.317
8426567,K01914.01,Kepler-1013 b,2,1,1.0,18.93055119,143.25058,0.583,3.372,684.0,4.41,766.0,81.42,26.2,1.0,q1_q17_dr25_tce,5015.0,3.987,1.643,290.24805,44.435242,14.417
10094670,K01984.01,Kepler-1677 b,2,1,0.991,22.06402,148.9199,0.941,4.1,388.7,2.67,712.0,60.81,31.5,1.0,q1_q17_dr25_tce,6232.0,4.432,1.09,298.49329,47.013039,13.698
8142942,K01985.01,Kepler-1782 b,2,1,1.0,5.756245244,133.903421,0.888,1.071,623.6,2.24,773.0,84.16,45.5,1.0,q1_q17_dr25_tce,4931.0,4.605,0.734,280.92612,44.087929,13.708
8257205,K01986.01,Kepler-1038 b,2,1,0.993,148.4601819,151.38686,0.808,5.499,1532.1,3.61,285.0,1.56,33.7,1.0,q1_q17_dr25_tce,5159.0,4.548,0.821,298.97217,44.132381,14.839
9044228,K01988.01,Kepler-1039 b,2,1,1.0,0.934885365,131.580676,0.731,1.4083,270.4,3.21,2080.0,4435.29,57.8,1.0,q1_q17_dr25_tce,4777.0,3.909,1.795,298.3266,45.31551,14.145
7265298,K02051.01,Kepler-355 c,2,1,0.862,25.7626846,147.6963,0.327,6.908,619.5,2.66,633.0,37.99,38.0,1.0,q1_q17_dr25_tce,5739.0,4.381,1.069,285.79947,42.811779,15.087
7265298,K02051.02,Kepler-355 b,2,1,0.995,11.0317836,362.3431,0.405,4.753,182.3,1.45,840.0,117.67,14.1,2.0,q1_q17_dr25_tce,5739.0,4.381,1.069,285.79947,42.811779,15.087
7132798,K00220.02,Kepler-119 c,2,1,1.0,4.12511935,133.64014,0.253,2.877,114.7,0.88,1016.0,252.18,21.6,2.0,q1_q17_dr25_tce,5598.0,4.565,0.83,295.94641,42.65892,14.236
3248501,K02052.01,,1,1,1.0,4.22464216,133.09108,0.913,1.403,987.0,4.31,1279.0,631.55,7.7,1.0,q1_q17_dr25_tce,6343.0,4.408,1.14,294.69772,38.364159,15.341
2307415,K02053.01,Kepler-356 c,2,1,0.978,13.12162167,133.39526,0.807,3.6138,196.9,1.99,913.0,164.48,32.7,2.0,q1_q17_dr25_tce,6140.0,4.265,1.277,292.42108,37.682819,12.992
7430034,K01848.01,Kepler-978 b,2,1,0.999,49.6220669,137.10149,0.939,7.222,505.5,3.33,546.0,20.99,47.6,1.0,q1_q17_dr25_tce,5938.0,4.331,1.184,286.71072,43.043449,13.429
9735426,K01849.01,Kepler-979 b,2,1,1.0,8.08801663,138.73516,0.744,1.8334,952.9,2.94,792.0,92.93,46.1,1.0,q1_q17_dr25_tce,5269.0,4.494,0.874,300.37128,46.408279,14.624
8826168,K01850.01,Kepler-980 b,2,1,1.0,11.55103848,134.90803,0.493,3.3601,402.8,2.17,845.0,120.76,49.8,1.0,q1_q17_dr25_tce,5907.0,4.395,1.058,294.61301,45.060169,14.138
10464050,K01851.01,Kepler-981 b,2,1,1.0,4.469754641,131.84402,0.494,1.813,553.9,2.26,1103.0,350.69,37.1,1.0,q1_q17_dr25_tce,5988.0,4.507,0.934,289.2489,47.650101,14.769
9763348,K01852.01,Kepler-982 b,2,1,1.0,15.77382794,137.53051,0.035,4.957,313.6,2.72,955.0,196.14,30.4,1.0,q1_q17_dr25_tce,6283.0,4.129,1.531,288.41769,46.590431,13.205
9101496,K01915.01,Kepler-335 b,2,1,1.0,6.56226483,132.61123,0.643,4.0144,260.8,3.07,1290.0,654.67,41.2,1.0,q1_q17_dr25_tce,5878.0,4.005,1.812,296.06433,45.428619,13.996
6037581,K01916.01,Kepler-336 d,2,1,1.0,20.67876365,151.69245,0.665,4.6395,323.9,2.42,749.0,74.36,42.6,2.0,q1_q17_dr25_tce,5865.0,4.266,1.272,290.23764,41.331379,13.598
10723750,K00209.01,Kepler-117 c,2,1,0.993,50.79034648,135.632759,0.058,10.8474,5671.1,10.6,612.0,33.12,508.8,1.0,q1_q17_dr25_tce,6163.0,4.185,1.406,288.79303,48.04023,14.274
6037581,K01916.02,Kepler-336 c,2,1,1.0,9.59993246,136.58227,0.063,4.3206,271.2,2.08,967.0,206.91,52.0,1.0,q1_q17_dr25_tce,5865.0,4.266,1.272,290.23764,41.331379,13.598
6037581,K01916.03,Kepler-336 b,2,1,0.933,2.0248205,132.35465,0.248,2.55,63.3,1.01,1625.0,1652.5,20.2,3.0,q1_q17_dr25_tce,5865.0,4.266,1.272,290.23764,41.331379,13.598
10779233,K01989.01,Kepler-1040 b,2,1,0.861,201.118319,187.56986,0.001,10.328,584.8,2.28,300.0,1.92,34.7,1.0,q1_q17_dr25_tce,5646.0,4.447,0.954,283.11377,48.13139,13.328
11614617,K01990.01,Kepler-1041 b,2,1,1.0,24.7577652,142.06826,0.896,6.998,458.7,2.44,644.0,40.74,37.6,1.0,q1_q17_dr25_tce,6106.0,4.487,0.966,293.88177,49.683151,14.49
11450414,K01992.01,Kepler-347 b,2,1,1.0,12.7983174,133.64979,0.738,6.401,336.6,2.88,908.0,160.33,38.2,1.0,q1_q17_dr25_tce,5592.0,4.115,1.451,289.19958,49.305721,14.513
4736569,K01996.01,Kepler-1042 b,2,1,1.0,10.13200555,132.91155,0.03,3.1683,911.6,1.67,574.0,25.66,37.6,1.0,q1_q17_dr25_tce,4777.0,4.689,0.561,288.66891,39.824009,15.629
10384798,K01997.01,Kepler-1043 b,2,1,1.0,38.505224,158.30491,0.654,5.941,695.2,2.45,532.0,18.98,35.5,1.0,q1_q17_dr25_tce,5974.0,4.504,0.881,281.66299,47.568581,14.777
2307415,K02053.02,Kepler-356 b,2,1,0.983,4.6126736,132.7757,0.755,3.0643,133.2,1.6,1294.0,663.8,34.3,1.0,q1_q17_dr25_tce,6140.0,4.265,1.277,292.42108,37.682819,12.992
3128552,K02055.01,Kepler-1073 b,2,1,0.999,8.67890312,133.03651,0.203,3.5317,540.6,2.56,905.0,158.43,37.4,1.0,q1_q17_dr25_tce,5509.0,4.308,1.116,294.15271,38.23304,14.523
10134152,K02056.01,Kepler-1787 b,2,1,1.0,39.3135699,154.93767,0.006,5.0137,500.1,2.07,540.0,20.04,33.8,1.0,q1_q17_dr25_tce,6060.0,4.509,0.925,289.06433,47.11742,14.476
9573685,K02057.01,Kepler-1074 b,2,1,1.0,5.94565516,133.99359,0.229,2.1604,401.2,1.12,568.0,24.71,28.5,1.0,q1_q17_dr25_tce,3974.0,4.7,0.564,284.47653,46.252579,15.026
10329835,K02058.01,Kepler-1075 b,2,1,1.0,1.52373073,131.61813,0.942,1.4796,364.7,1.26,818.0,105.95,34.1,1.0,q1_q17_dr25_tce,3746.0,4.736,0.51,287.50116,47.469269,15.313
6849046,K00201.01,Kepler-491 b,2,1,0.998,4.225384543,137.5606891,0.074,2.82038,7563.0,9.0,1111.0,360.46,1457.8,1.0,q1_q17_dr25_tce,5574.0,4.403,1.054,287.13058,42.350151,14.014
8804397,K01853.01,Kepler-983 b,2,1,0.997,60.0853848,153.25707,0.79,7.007,432.2,2.4,485.0,13.07,51.7,1.0,q1_q17_dr25_tce,6028.0,4.459,1.047,285.10406,45.008171,13.43
9662811,K01854.01,Kepler-984 b,2,1,0.99,43.0343364,137.69007,0.882,6.571,541.6,2.5,484.0,13.01,50.0,1.0,q1_q17_dr25_tce,5550.0,4.476,0.911,296.95886,46.394131,13.534
11570749,K01856.01,,1,1,0.999,46.2991052,155.80223,0.025,5.2481,854.9,4.33,592.0,29.04,55.0,1.0,q1_q17_dr25_tce,5396.0,4.035,1.507,297.07861,49.502079,14.082
11297236,K01857.01,Kepler-1771 b,2,1,0.862,88.6440015,145.47193,0.724,7.82,625.5,2.51,391.0,5.51,57.6,1.0,q1_q17_dr25_tce,5661.0,4.471,0.934,292.0134,49.019119,13.748
10074466,K01917.01,Kepler-1776 b,2,1,0.999,35.01190875,150.37126,0.927,2.868,436.7,2.97,603.0,31.35,34.0,1.0,q1_q17_dr25_tce,5872.0,4.332,1.153,291.53439,47.0425,13.624
8218379,K01920.01,Kepler-1014 b,2,1,1.0,16.57099265,133.90704,0.55,2.9052,644.9,2.03,614.0,33.53,40.9,1.0,q1_q17_dr25_tce,5483.0,4.589,0.779,285.12204,44.1106,14.64
7755636,K01921.01,Kepler-1015 b,2,1,1.0,16.00496657,135.25305,0.013,6.5047,377.5,3.71,1040.0,276.53,49.8,1.0,q1_q17_dr25_tce,6384.0,4.029,1.904,292.75732,43.42691,12.818
9411166,K01922.01,Kepler-1016 b,2,1,1.0,1.954525966,132.29679,0.673,2.0944,392.8,2.38,1540.0,1331.18,43.1,1.0,q1_q17_dr25_tce,5741.0,4.331,1.136,294.61365,45.984619,15.356
4989057,K01923.01,Kepler-1017 b,2,1,1.0,7.23400381,137.67742,0.032,2.165,453.3,1.78,831.0,112.48,34.3,1.0,q1_q17_dr25_tce,5411.0,4.523,0.85,283.46936,40.13261,14.139
9834040,K01998.01,Kepler-1044 b,2,1,1.0,6.77408984,135.95524,0.026,2.6215,520.3,2.5,1058.0,295.82,33.6,1.0,q1_q17_dr25_tce,6246.0,4.433,1.092,293.14447,46.666241,15.368
6152974,K00216.01,Kepler-118 c,2,1,1.0,20.172024672,141.209182,0.334,3.1488,5368.1,6.24,564.0,24.0,226.8,1.0,q1_q17_dr25_tce,5064.0,4.474,0.864,299.21317,41.424831,14.711
8802693,K02000.01,Kepler-1045 b,2,1,1.0,26.41044199,149.39541,0.674,3.0715,991.1,2.45,512.0,16.27,31.2,1.0,q1_q17_dr25_tce,5448.0,4.613,0.734,284.18329,45.0741,15.593
6061773,K02001.01,Kepler-1783 b,2,1,1.0,8.27745764,138.25667,0.261,2.713,197.2,2.46,1088.0,331.35,17.3,1.0,q1_q17_dr25_tce,5129.0,3.884,1.781,297.02109,41.377171,13.115
10024701,K02002.01,Kepler-1046 b,2,1,1.0,14.37504582,139.05924,0.927,3.208,251.1,2.05,786.0,90.16,15.7,1.0,q1_q17_dr25_tce,5931.0,4.403,1.053,296.75574,46.998291,13.286
2579043,K02064.01,,1,1,1.0,6.31219171,136.93315,0.018,4.9377,403.7,2.17,1096.0,342.04,35.6,1.0,q1_q17_dr25_tce,6322.0,4.426,1.075,292.13525,37.889622,14.959
3239671,K02066.01,Kepler-1678 b,2,1,0.997,147.97391,263.08561,0.034,6.854,1267.1,3.33,329.0,2.78,26.4,1.0,q1_q17_dr25_tce,5578.0,4.44,0.95,292.59164,38.399658,14.904
